(Modified dat file) 	2012				
0.000000   0.000000   0.173000    1471.329956   147.000000     10103.0  
0.000000   0.000000   0.274000    964.710022   96.000000     10103.0  
0.000000   0.000000   0.375000    733.299988   36.669998     10103.0  
0.000000   0.000000   0.474000    594.770020   29.740000     10103.0  
0.000000   0.000000   0.674000    468.309998   23.420000     10103.0  
0.000000   0.000000   0.874000    438.260010   21.920000     10103.0  
0.000000   0.000000   1.074000    456.739990   22.840000     10103.0  
0.000000   0.000000   1.275000    423.989990   22.209999     10103.0  
0.000000   0.000000   1.474000    476.209991   23.820000     10103.0  
0.000000   0.000000   1.674000    557.969971   27.910000     10103.0  
0.000000   0.000000   1.874000    633.799988   31.700001     10103.0  
0.000000   0.000000   2.073000    703.809998   35.209999     10103.0  
0.000000   0.000000   2.274000    790.969971   39.560001     10103.0  
0.000000   0.000000   2.474000    932.340027   46.630001     10103.0  
0.000000   0.000000   2.674000    1242.859985   125.000000     10103.0  
0.000000   0.000000   2.775000    1591.630005   160.000000     10103.0  
0.000000   0.000000   2.875000    2485.100098   248.000000     10103.0  
0.000000   0.000000   3.074000    2106.689941   210.000000     10103.0  
0.000000   0.000000   3.174000    651.869995   65.000000     10103.0  
0.000000   0.000000   3.275000    217.940002   40.000000     10103.0  
0.000000   0.000000   3.374000    10.000000   30.000000     00103.0  
0.000000   0.000000   3.424000    91.889999   12.140000     00103.0  
0.000000   0.000000   3.474000    152.410004   12.140000     00103.0  
0.000000   0.000000   3.574000    231.369995   13.140000     00103.0  
0.000000   0.000000   3.674000    288.820007   15.310000     00103.0  
0.000000   0.000000   3.874000    386.940002   19.750000     00103.0  
0.000000   0.000000   4.074000    439.029999   22.280001     00103.0  
0.000000   0.000000   4.274000    471.820007   23.940001     00103.0  
0.000000   0.000000   4.474000    510.230011   25.830000     00103.0  
0.000000   0.000000   4.674000    524.000000   26.590000     00103.0  
0.000000   0.000000   4.874000    553.710022   28.090000     00103.0  
0.000000   0.000000   5.174000    601.979980   30.580000     00103.0  
0.000000   0.000000   5.374000    704.890015   80.000000     00103.0  
0.000000   1.000000   0.301000    0.100000   0.220000     00003.0  
0.000000   3.000000   0.300000    0.460000   0.170000     00003.0  
0.000000   4.000000   0.198000    33.580002   3.400000     00003.0  
0.000000   4.000000   0.300000    20.690001   2.000000     00003.0  
0.000000   4.000000   0.394000    17.330000   1.060000     00003.0  
0.000000   4.000000   0.499000    10.630000   0.800000     00003.0  
0.000000   4.000000   0.699000    6.270000   0.700000     00003.0  
0.000000   4.000000   0.900000    4.430000   0.370000     00003.0  
0.000000   4.000000   1.099000    4.660000   0.390000     00003.0  
0.000000   4.000000   1.299000    5.640000   0.360000     00003.0  
0.000000   4.000000   1.499000    7.340000   0.450000     00003.0  
0.000000   4.000000   1.700000    11.070000   0.680000     00003.0  
0.000000   4.000000   1.900000    13.460000   0.830000     00003.0  
0.000000   4.000000   2.100000    16.120001   0.980000     00003.0  
0.000000   4.000000   2.300000    19.580000   1.190000     00003.0  
0.000000   4.000000   2.499000    25.270000   1.530000     00003.0  
0.000000   4.000000   2.699000    37.060001   3.800000     00003.0  
0.000000   4.000000   2.899000    96.540001   9.650000     00003.0  
0.000000   4.000000   3.099000    66.339996   6.700000     00003.0  
0.000000   5.000000   0.300000    0.840000   0.400000     00000.1  
1.000000   0.000000   -0.299000    4.700000   0.290000     00000.1  
1.000000   0.000000   0.300000    3.760000   1.000000     00000.1  
1.000000   1.000000   -0.300000    18.750000   1.130000     00000.1  
1.000000   1.000000   0.300000    19.420000   1.170000     00000.1  
1.000000   1.000000   0.699000    19.389999   1.170000     00000.1  
1.000000   1.000000   1.099000    18.790001   1.130000     00000.1  
1.000000   1.000000   1.499000    17.910000   1.080000     00000.1  
1.000000   1.000000   1.899000    17.129999   1.030000     00000.1  
1.000000   1.000000   2.299000    15.200000   1.520000     00000.1  
1.000000   1.000000   2.699000    15.040000   0.910000     00000.1  
1.000000   1.000000   3.099000    14.800000   0.900000     00000.1  
1.000000   1.000000   3.499000    13.950000   0.850000     00000.1  
1.000000   1.000000   3.900000    13.130000   0.810000     00000.1  
1.000000   1.000000   4.300000    12.780000   0.790000     00000.1  
1.000000   1.000000   4.699000    11.600000   0.760000     00000.1  
1.000000   2.000000   -4.899000    7.840000   0.900000     00002.0  
1.000000   2.000000   -4.700000    8.440000   0.940000     00002.0  
1.000000   2.000000   -4.499000    12.880000   0.990000     00022.0  
1.000000   2.000000   -4.300000    23.930000   2.400000     00002.0  
1.000000   2.000000   -4.099000    80.599998   8.100000     00002.0  
1.000000   2.000000   -3.899000    101.250000   10.200000     00002.0  
1.000000   2.000000   -3.699000    30.660000   3.100000     00002.0  
1.000000   2.000000   -3.499000    18.700001   1.160000     00002.0  
1.000000   2.000000   -3.299000    12.780000   0.830000     00002.0  
1.000000   2.000000   -3.099000    9.960000   0.800000     00002.0  
1.000000   2.000000   -2.899000    8.920000   0.540000     00002.0  
1.000000   2.000000   -2.699000    9.210000   0.560000     00002.0  
1.000000   2.000000   -2.499000    9.560000   0.580000     00002.0  
1.000000   2.000000   -2.299000    11.070000   0.670000     00002.0  
1.000000   2.000000   -2.099000    13.240000   0.800000     00002.0  
1.000000   2.000000   -1.899000    16.780001   1.010000     00002.0  
1.000000   2.000000   -1.699000    21.320000   1.280000     00002.0  
1.000000   2.000000   -1.499000    29.059999   1.750000     00002.0  
1.000000   2.000000   -1.299000    46.090000   4.600000     00002.0  
1.000000   2.000000   -1.200000    69.809998   7.000000     00002.0  
1.000000   2.000000   -1.100000    137.690002   13.800000     00002.0  
1.000000   2.000000   -0.900000    106.470001   10.700000     00002.0  
1.000000   2.000000   -0.798000    50.930000   5.100000     00002.0  
1.000000   2.000000   -0.699000    31.190001   3.200000     00002.0  
1.000000   2.000000   -0.499000    16.590000   1.000000     00002.0  
1.000000   2.000000   -0.299000    12.190000   0.730000     00002.0  
1.000000   2.000000   0.299000    18.040001   1.500000     00002.0  
1.000000   2.000000   0.499000    19.910000   1.200000     00002.0  
1.000000   2.000000   0.699000    22.299999   1.340000     00002.0  
1.000000   2.000000   0.899000    24.590000   1.480000     00002.0  
1.000000   2.000000   1.100000    27.530001   1.650000     00002.0  
1.000000   2.000000   1.299000    30.969999   1.860000     00002.0  
1.000000   2.000000   1.499000    36.770000   2.210000     00002.0  
1.000000   2.000000   1.699000    50.279999   5.100000     00002.0  
1.000000   2.000000   1.800000    66.769997   6.700000     00002.0  
1.000000   2.000000   1.899000    122.320000   12.300000     00002.0  
1.000000   2.000000   2.099000    108.110001   10.800000     00002.0  
1.000000   2.000000   2.199000    44.209999   4.400000     00002.0  
1.000000   2.000000   2.300000    27.959999   2.800000     00002.0  
1.000000   2.000000   2.499000    18.809999   1.130000     00002.0  
1.000000   2.000000   2.699000    19.820000   1.200000     00002.0  
1.000000   2.000000   2.900000    20.360001   1.230000     00002.0  
1.000000   2.000000   3.099000    20.790001   1.260000     00002.0  
1.000000   2.000000   3.299000    21.709999   1.310000     00002.0  
1.000000   2.000000   3.499000    21.719999   1.310000     00002.0  
1.000000   2.000000   3.699000    22.049999   1.330000     00002.0  
1.000000   2.000000   3.900000    22.770000   1.380000     00002.0  
1.000000   2.000000   4.099000    24.200001   1.460000     00002.0  
1.000000   2.000000   4.299000    26.190001   1.580000     00002.0  
1.000000   2.000000   4.500000    29.879999   1.810000     00002.0  
1.000000   2.000000   4.700000    39.849998   3.900000     00002.0  
1.000000   2.000000   4.739000    47.000000   4.700000     00002.0  
1.000000   2.000000   4.865000    85.000000   9.920000     00002.0  
1.000000   3.000000   -0.300000    12.990000   0.780000     00000.1  
1.000000   3.000000   0.300000    12.040000   0.720000     00000.1  
1.000000   5.000000   -0.300000    5.590000   0.360000     00000.1  
1.000000   5.000000   0.300000    5.150000   0.350000     00000.1  
2.000000   1.000000   -4.699000    5.950000   0.900000     00000.1  
2.000000   1.000000   -4.500000    5.420000   0.640000     00000.1  
2.000000   1.000000   -4.299000    5.560000   0.890000     00000.1  
2.000000   1.000000   -4.099000    4.750000   1.080000     00000.1  
2.000000   1.000000   -3.899000    4.310000   0.940000     00000.1  
2.000000   1.000000   -3.700000    5.160000   0.900000     00000.1  
2.000000   1.000000   -3.499000    4.910000   0.760000     00000.1  
2.000000   1.000000   -3.299000    6.100000   0.720000     00000.1  
2.000000   1.000000   -3.099000    5.290000   0.640000     00000.1  
2.000000   1.000000   -2.899000    6.280000   0.600000     00000.1  
2.000000   1.000000   -2.699000    5.500000   0.350000     00000.1  
2.000000   1.000000   -2.499000    5.410000   0.340000     00000.1  
2.000000   1.000000   -2.299000    5.540000   0.350000     00000.1  
2.000000   1.000000   -2.099000    5.640000   0.350000     00000.1  
2.000000   1.000000   -1.899000    5.500000   0.350000     00000.1  
2.000000   1.000000   -1.699000    5.800000   0.360000     00000.1  
2.000000   1.000000   -1.499000    6.010000   0.370000     00000.1  
2.000000   1.000000   -1.299000    6.260000   0.390000     00000.1  
2.000000   1.000000   -1.099000    5.830000   0.360000     00000.1  
2.000000   1.000000   -0.899000    5.870000   0.360000     00000.1  
2.000000   1.000000   -0.699000    6.190000   0.380000     00000.1  
2.000000   1.000000   -0.499000    6.410000   0.390000     00000.1  
2.000000   1.000000   -0.299000    6.470000   0.390000     00000.1  
2.000000   1.000000   0.299000    6.210000   0.370000     00000.1  
2.000000   2.000000   0.300000    11.990000   0.720000     00000.1  
2.000000   3.000000   -0.300000    4.430000   0.280000     00000.1  
2.000000   3.000000   0.300000    3.510000   0.500000     00000.1  
2.000000   4.000000   0.200000    11.750000   0.710000     00001.0  
2.000000   4.000000   0.299000    11.270000   0.690000     00001.0  
2.000000   4.000000   0.499000    13.140000   0.810000     00001.0  
2.000000   4.000000   0.699000    19.280001   1.900000     00001.0  
2.000000   4.000000   0.799000    28.350000   2.900000     00001.0  
2.000000   4.000000   0.899000    57.090000   5.800000     00001.0  
2.000000   4.000000   1.099000    67.860001   6.800000     00001.0  
2.000000   4.000000   1.200000    31.690001   3.200000     00001.0  
2.000000   4.000000   1.299000    22.730000   2.300000     00001.0  
2.000000   4.000000   1.499000    15.890000   0.970000     00001.0  
2.000000   4.000000   1.700000    13.190000   0.800000     00001.0  
2.000000   4.000000   1.899000    12.080000   0.730000     00001.0  
2.000000   4.000000   2.099000    10.730000   0.700000     00001.0  
2.000000   4.000000   2.299000    10.620000   0.700000     00001.0  
2.000000   4.000000   2.500000    9.990000   0.680000     00001.0  
2.000000   4.000000   2.700000    9.880000   0.690000     00001.0  
2.000000   4.000000   2.900000    10.190000   0.720000     00001.0  
2.000000   4.000000   3.100000    11.230000   0.760000     00001.0  
2.000000   5.000000   -0.300000    2.140000   0.380000     00000.1  
2.000000   5.000000   0.300000    1.960000   0.140000     00000.1  
3.000000   0.000000   -0.300000    7.910000   0.480000     00000.1  
3.000000   0.000000   0.300000    6.490000   0.400000     00000.1  
3.000000   1.000000   -0.300000    10.240000   0.620000     00000.1  
3.000000   1.000000   0.300000    9.720000   0.590000     00000.1  
3.000000   3.000000   -0.300000    7.130000   0.440000     00000.1  
3.000000   3.000000   0.300000    5.480000   0.340000     00000.1  
3.000000   4.000000   0.300000    2.690000   0.230000     00000.1  
3.000000   5.000000   -0.300000    2.980000   0.360000     00000.1  
3.000000   5.000000   0.300000    2.460000   0.890000     00000.1  
4.000000   1.000000   -0.301000    5.240000   0.320000     00000.1  
4.000000   1.000000   0.300000    4.850000   0.320000     00000.1  
4.000000   2.000000   0.300000    4.860000   0.320000     00000.1  
4.000000   3.000000   -0.300000    3.870000   0.360000     00000.1  
4.000000   3.000000   0.300000    3.620000   0.330000     00000.1  
4.000000   5.000000   -0.300000    1.610000   0.890000     00000.1  
4.000000   5.000000   0.300000    1.550000   1.060000     00000.1  
5.000000   0.000000   -0.300000    1.880000   1.200000     00000.1  
5.000000   0.000000   0.301000    3.880000   0.300000     00000.1  
5.000000   1.000000   -0.300000    1.840000   0.320000     00000.1  
5.000000   1.000000   0.301000    2.830000   0.350000     00000.1  
5.000000   3.000000   -0.300000    0.100000   2.360000     00000.1  
5.000000   3.000000   0.300000    1.580000   0.750000     00000.1  
6.000000   1.000000   -0.300000    1.240000   0.490000     00000.1  
6.000000   1.000000   0.300000    1.640000   0.970000     00000.1  
